0,0,700,902
411.7516233357915,434.0147310410693,9.630455434594635,171,185,185
408.4254581978385,493.66304218495895,28.706837148754207,76,108,108
86.02534426534602,859.4340413053765,3.8636867001936204,130,114,114
497.9243592395147,445.39235855006774,18.673387999700125,195,222,222
374.05852956771525,516.0154050417254,6.3180420097601715,41,67,67
115.11931891373739,693.4388731163697,12.906503244495909,98,86,86
257.1257239175021,69.37642136416137,7.198087884755354,133,136,136
321.4440712904435,317.00017409134534,16.74208624130383,210,227,227
406.63250252817176,809.0801726066668,24.201487110184708,196,191,191
88.35777980536066,583.8398207859802,8.40715210748192,73,64,64
